#Table1
objid,ra,dec,u,g,r,i,z,class,redshift
1237646798137853203,121.89529680744,0.890116989427822,22.44155,21.69588,20.14507,18.95149,18.24586,STAR,0.0001481709
1237646798137917753,122.083137338238,0.901369276235295,24.63299,21.35355,20.61366,20.57191,20.98597,STAR,0.0002060484
1237646798138049654,122.316986046551,0.857260938037692,22.41184,21.14252,20.907,20.98343,20.84095,STAR,-8.479728E-05
1237646798138114602,122.554800987814,0.951803193793326,21.98569,19.83044,19.15879,19.03659,18.92558,STAR,0.0001160884
1237646798138114742,122.437528201851,0.967177328713987,21.03327,19.9874,19.73486,19.67166,19.68408,STAR,0.00014482
1237646798138180321,122.710445854482,0.983723104198429,20.91459,19.92258,19.63703,19.55144,19.36541,STAR,0.0003828563
1237646798138180910,122.687628286347,0.873849002479417,22.87741,21.23585,20.84391,21.00072,20.65022,STAR,0.0003847221
1237646798138245694,122.830469495431,1.00207627069982,20.33547,19.39412,19.09066,19.00352,19.08063,STAR,3.991031E-06
1237646798138245746,122.863994523509,0.896150822431993,18.20631,16.89692,16.46658,16.31574,16.28902,STAR,0.0004881296
1237646798138245833,122.745255741422,0.994950408089888,20.53726,19.37796,19.09943,18.99852,19.00122,STAR,0.0001832367
1237646798138310950,122.981945158838,0.963856929671034,17.63113,16.55926,16.24861,16.14775,16.13221,STAR,0.0001320406
1237646798138310972,122.988637998949,0.973742938007754,15.99172,14.98865,14.70003,14.64919,14.50626,STAR,9.265625E-05
1237646798138311132,122.881600181565,0.884426018611414,21.41673,20.44041,20.2174,20.1612,20.23839,STAR,0.0004630379
1237646798138311265,122.93563541494,0.899085528808444,19.37706,18.44093,18.24528,18.19469,18.17668,STAR,0.0004529892
1237646798138311518,122.946924491752,0.974170971234342,21.76463,20.47747,20.1742,20.18863,20.35793,STAR,0.0001655408
1237646798138376220,123.039385678518,0.930070447252211,16.73877,15.68268,15.43654,15.38572,15.40208,STAR,0.0001283693
1237646798138376303,123.020264542589,0.911874556335115,16.37119,15.28426,15.05225,14.98734,15.0114,STAR,5.721474E-05
1237646798138376335,123.049813090739,0.860108959017446,21.57362,20.54544,20.12687,20.00334,19.87525,STAR,0.0003203499
1237646798138376717,123.016535374447,0.848145358949872,19.52481,18.21796,17.68045,17.46177,17.37293,STAR,1.715707E-05
1237646798138376822,123.086927636852,0.941532376732969,20.92337,19.02524,18.25011,17.94046,17.80826,STAR,0.0005497376
1237646798138376903,123.129194134515,0.855262200777538,20.86321,19.72819,19.48499,19.37097,19.47533,STAR,0.0003289015
1237646798138441918,123.202500529627,0.905129930680632,18.6522,17.52927,17.53732,17.58253,17.67018,STAR,-0.0002422539
1237646798138442159,123.267895241755,0.960993455243754,16.63293,15.27509,14.61367,14.50841,14.27292,STAR,-5.544391E-05
1237646798138442378,123.220685337752,0.988943025023394,20.47769,17.91211,16.70012,16.22453,15.97483,STAR,0.0003822916
1237646798138442398,123.226289466664,0.871598339312242,20.4777,17.89573,16.52714,16.06408,15.67073,STAR,0.0001046355
1237646798138442434,123.237384184775,0.935697362839596,20.51158,19.06708,18.48471,18.26192,18.14725,STAR,5.564599E-05
1237646798138442582,123.305112219749,0.957012844198849,20.14668,19.1907,18.93629,18.83867,18.85648,STAR,0.0003005136
1237646798138507365,123.348807162909,0.922523638526005,16.14538,15.07947,14.84144,14.77282,14.78681,STAR,0.0002392115
1237646798138507574,123.426130442905,0.881883846120914,17.84565,16.82412,16.49827,16.38742,16.35545,STAR,0.0001469977
1237646798138507790,123.356884406557,0.905061310015093,20.37068,18.52043,17.81562,17.55979,17.49059,STAR,4.50559E-05
1237646798138507795,123.358404212863,0.971763043353867,21.72744,19.25004,17.79746,16.46439,15.75673,STAR,6.831374E-05
1237646798138507836,123.376635284233,0.90893646101481,21.10874,18.92583,17.92899,17.54891,17.39075,STAR,0.0001125724
1237646798138507952,123.427803207211,0.91831146554926,20.12323,19.0484,18.74583,18.61365,18.58687,STAR,0.0002534625
1237646798138508136,123.321699845578,0.890758980612803,21.58111,20.49671,20.17925,20.07325,20.44042,STAR,0.0002708773
1237646798138573236,123.587960338488,0.919738665647856,17.75484,16.59773,16.53687,16.56253,16.61154,STAR,-7.064893E-06
1237646798138573554,123.545267650004,0.931392113528626,19.3623,18.1918,17.81977,17.69313,17.61249,STAR,0.0002354691
1237646798138573872,123.577094634809,0.885935988061475,21.25426,20.34752,20.06755,20.06426,19.72748,STAR,0.0005858201
1237646798138574188,123.553140434429,0.992484131809179,22.41718,20.75414,20.15954,19.91617,19.82048,STAR,0.0003075431
1237646798138638462,123.673560514662,0.861348536541287,16.48326,15.04494,15.04021,14.29518,14.18345,STAR,0.0002243217
1237646798138638592,123.717143196888,0.86899847348959,19.77157,17.97525,17.1447,16.81956,16.64103,STAR,0.0001171308
1237646798138638853,123.617405943226,0.990221553157367,20.36373,19.27615,18.98816,18.90521,18.94002,STAR,0.0004883123
1237646798138638892,123.639146846288,0.989893953981622,20.62167,18.09349,16.68048,15.5089,14.87487,STAR,-3.691299E-05
1237646798138638912,123.647998299124,0.906035801267652,19.77854,18.27625,17.70176,17.50088,17.4242,STAR,0.000178557
1237646798138639000,123.682205532639,0.924685920401152,21.7202,18.91886,17.42213,16.38438,15.8272,STAR,7.584287E-05
1237646798138639081,123.725028451411,0.969153097354116,21.53403,18.78657,17.42054,16.81936,16.47526,STAR,3.208825E-05
1237646798138769951,123.950462710065,1.00512931176845,20.00435,18.91417,18.64979,18.58657,18.51166,STAR,0.0004032851
1237646798669285863,109.479142831698,1.22527314015412,20.34499,17.97607,16.85632,16.35043,16.04975,STAR,0.0001240185
1237646798669285978,109.498188068337,1.25321851794148,20.00787,18.96498,18.51519,18.30021,18.19444,STAR,0.0005090882
1237646798669349498,109.586770512355,1.28673949159734,22.21243,19.12175,18.15245,17.35482,22.82734,STAR,0.00030308
1237646798669350240,109.670062770982,1.28922645355497,19.95881,18.50802,17.68445,17.5371,16.42241,STAR,0.0004919675
1237646798669350717,109.556503406491,1.27301018776422,21.92357,19.25643,18.08398,17.75032,17.43879,STAR,0.0005313152
1237646798669350734,109.560951621702,1.2259512120064,20.73509,19.06923,18.3117,18.05743,17.85108,STAR,0.0001895694
1237646798669350858,109.586048844911,1.23257141325078,21.16203,18.9241,18.07629,17.78163,17.56847,STAR,0.0001622282
1237646798669351203,109.651921155498,1.2621801171187,21.28067,18.33509,17.01479,16.51814,16.5546,STAR,0.0001124418
1237646798669351289,109.664315200669,1.23438076443096,21.82365,19.41409,18.0975,17.60479,17.30752,STAR,0.000148448
1237646798669415591,109.780462063995,1.21889571406018,20.29492,18.24776,16.89141,16.15888,15.7151,STAR,0.0004355341
1237646798669415630,109.785244486521,1.33478947429016,20.98788,19.21955,18.524,18.23135,18.09505,STAR,0.0002656615
1237646798669415885,109.810386743685,1.31738122219673,21.28837,19.18948,18.45378,18.17132,18.0875,STAR,0.0002398991
1237646798669416172,109.839773024979,1.33096610711061,21.39635,19.49156,18.74155,18.41759,18.32337,STAR,0.0004347601
1237646798669416343,109.716150931386,1.23455653230529,21.14716,18.57746,17.23733,16.70462,16.4161,STAR,0.0001792919
1237646798669416365,109.716646905132,1.34797723499966,21.28766,19.40257,18.58174,18.28505,18.07607,STAR,0.0002724339
1237646798669416428,109.743211680291,1.33391579655523,21.12586,18.33472,17.37202,17.08803,16.47587,STAR,0.0001138557
1237646798669480138,109.84595480486,1.23195849580327,21.39146,19.13441,18.05478,17.55973,17.31128,STAR,3.699008E-07
1237646798669480748,109.969144861074,1.25934828407365,20.79132,18.45465,17.52351,17.1765,17.05208,STAR,8.235495E-05
1237646798669481463,109.858753134633,1.40334945001553,22.10998,19.15427,17.86187,17.33008,17.05318,STAR,8.285975E-05
1237646798669545656,110.003550163532,1.3446724593752,21.08968,19.25549,18.49569,18.15906,17.9684,STAR,0.0001440664
1237646798669545804,110.023822376158,1.27414979652425,21.88057,19.23683,18.12913,17.7716,17.555,STAR,0.0002772482
1237646798669546317,110.070039152762,1.21873469068252,19.42591,18.42443,18.00135,17.79079,17.70945,STAR,0.0001041384
1237646798669546414,110.094859951039,1.33734363757645,20.38774,17.74467,16.51746,16.05674,15.81139,STAR,0.0002565917
1237646798669547013,109.999382403018,1.24380359490279,19.8656,18.30875,17.6519,17.39964,17.26048,STAR,0.0003455436
1237646798669547134,110.01622575847,1.30090317506311,20.07587,18.17823,17.42279,17.15021,17.02721,STAR,0.0001053472
1237646798669547222,110.03074252342,1.32807786576209,21.80415,19.26613,18.25792,17.84448,17.62997,STAR,0.0001444556
1237646798669547386,110.067089868457,1.23793628685007,22.15246,19.47474,18.10275,17.50324,17.15116,STAR,0.0001137409
1237646798669547489,110.083126031124,1.23022388651741,21.21018,19.58842,18.87535,18.59053,18.39509,STAR,0.0003171695
1237646798669547668,110.107142606749,1.35964536297972,22.02279,19.29298,18.13503,17.69309,17.39898,STAR,0.000160705
1237646798669611565,110.208772323205,1.36378390496267,21.14228,19.04247,18.228,17.95623,17.85043,STAR,0.0003082471
1237646798669611620,110.202021646954,1.29349700107496,20.14907,17.5119,16.31755,15.86117,15.59975,STAR,7.666263E-05
1237646798669611941,110.246453694025,1.36487180646857,18.58476,17.2945,16.42206,16.27426,15.89856,STAR,0.0003911394
1237646798669612110,110.275373083406,1.40706968079337,19.44881,17.06147,16.09691,15.75754,15.58153,STAR,0.000127138
1237646798669612179,110.264764605275,1.36921089007767,20.56431,19.27746,18.67816,18.47804,18.3199,STAR,0.0003864482
1237646798669612771,110.179964744036,1.38979995752298,21.17683,18.5369,17.16929,16.59571,16.27678,STAR,0.0002050686
1237648720148693190,161.098907937256,-0.865718582523747,19.78694,18.8617,18.47959,18.31741,18.25655,STAR,0.0006901513
1237648720148693196,161.11613126177,-0.84757461716003,20.72464,19.42748,18.91247,18.65357,18.50557,STAR,0.0002936145
1237648720148758553,161.194122887295,-1.02362394266803,18.95785,18.08318,17.78178,17.65689,17.61821,STAR,0.0008893495
1237648720148758578,161.238813953721,-0.840751356983321,17.80041,16.46003,15.90095,15.66963,15.53772,STAR,0.0003864227
1237648720148758595,161.248030274098,-0.958166788609334,18.76266,17.25724,16.68513,16.47563,16.38993,STAR,0.0001839804
1237648720148758631,161.138412919774,-0.923701329337986,19.62689,18.65322,18.29972,18.13195,18.03592,STAR,0.0003718404
1237648720148758666,161.228498235423,-0.868353072370715,20.65993,19.79234,19.52079,19.41369,19.4239,STAR,-0.000191551
1237648720148758702,161.234443211997,-0.966203211188629,23.22126,20.28788,18.82114,17.38767,16.6148,STAR,0.0001028791
1237648720148824071,161.273419770273,-0.996668901359879,16.82701,15.30022,14.73089,14.5436,14.44859,STAR,3.983208E-05
1237648720148824098,161.303100726332,-0.964276286424861,19.01558,17.72445,17.18152,16.97813,16.85652,STAR,0.0003655541
1237648720148824106,161.307623277674,-0.922529502663323,18.6769,17.78154,17.52458,17.42232,17.38025,STAR,0.0001825866
1237648720148824141,161.350691780412,-0.893119393971503,18.12173,16.84951,16.38322,16.20272,16.10719,STAR,0.0002386696
1237648720148824197,161.299150440931,-0.87437747125614,19.71297,18.72627,18.47965,18.35502,18.3109,STAR,0.0001663328
1237648720148824203,161.302531298277,-0.980311272608415,20.75166,18.90003,18.17487,17.83607,17.591,STAR,0.0002543089
1237648720148824207,161.310747259024,-0.87859640622262,19.94799,18.89235,18.44713,18.25163,18.18134,STAR,9.417702E-05
1237648720148824251,161.281801484451,-1.00411425631242,21.3968,20.16326,19.5219,19.27264,19.13263,STAR,0.0007889611
1237648720148824424,161.382285589165,-1.02446537754982,22.1127,20.84793,20.28373,20.21659,20.08231,STAR,0.000631525
1237648720148824457,161.410161772691,-1.03931946994631,22.1713,21.38972,21.21778,21.05054,20.78606,STAR,0.0002170502
1237648720148824461,161.416179347748,-0.945355282958353,22.11941,20.79088,20.17945,19.93545,19.66669,STAR,5.510092E-05
1237648720148889604,161.425648703678,-0.991083326763932,18.82957,17.93844,17.56125,17.39783,17.33559,STAR,0.0003565107
1237648720148889609,161.44070333636,-0.974533128728588,17.56939,16.61339,16.2723,16.13031,16.0821,STAR,0.0003324815
1237648720148889610,161.439647219737,-0.974128195665488,23.99127,22.05687,20.6851,19.06056,18.16715,STAR,-3.562616E-05
1237648720148889755,161.530443270973,-0.942560859925052,24.63456,20.23936,18.83713,17.64325,17.02122,STAR,4.412282E-05
1237648720148889826,161.496484910888,-0.888883740663443,19.62352,18.29473,17.76193,17.52157,17.37519,STAR,-5.854348E-06
1237648720148889840,161.542491098456,-0.869029695074722,21.1293,19.84067,19.24487,18.98788,18.91479,STAR,0.0008742529
1237648720148890121,161.487914561697,-1.03480012664096,24.098,21.98827,21.72947,21.38593,21.30568,STAR,-0.0001675374
1237648720148955142,161.578305545842,-0.856035601534719,18.45709,17.05875,16.56312,16.35972,16.28534,STAR,0.0002912989
1237648720148955280,161.68037891671,-0.875843442209718,18.0872,16.64009,16.17627,15.98626,15.92437,STAR,6.274234E-05
1237648720148955283,161.693352692403,-0.923690302495205,18.20489,17.12961,16.79656,16.62952,16.57625,STAR,0.0009959292
1237648720148955326,161.643989263957,-1.04925641830514,22.17231,19.4182,18.28893,17.75404,17.43859,STAR,-5.673585E-05
1237648720148955332,161.651706460757,-0.932410349753534,20.74896,19.24511,18.65325,18.37837,18.29716,STAR,0.0009820691
1237648720148955334,161.664877532235,-0.887356058906898,20.61907,19.72193,19.34318,19.17446,19.11171,STAR,0.000846667
1237648720148955457,161.571684481187,-1.04612666139249,21.17214,20.25019,19.79323,19.55087,19.53583,STAR,0.0008428298
1237648720149020680,161.737924524662,-1.01584189934683,17.46669,16.36004,15.87807,15.65679,15.56303,STAR,0.0006956038
1237648720149020688,161.738303686678,-0.987585292663413,21.13672,19.76392,19.20808,18.99475,18.94975,STAR,5.779195E-05
1237648720149020689,161.741679554312,-0.987110454122463,17.66388,18.01819,18.96769,18.32366,16.18336,STAR,5.171339E-05
1237648720149020696,161.741646701087,-0.84602936624305,17.70241,17.84848,18.15799,18.38987,18.71965,STAR,5.778568E-05
1237648720149020959,161.750486289433,-1.01983778344551,20.83488,19.53938,18.93286,18.6834,18.60802,STAR,7.920778E-05
1237648720149020986,161.811256682895,-1.02095041698904,19.28844,17.89368,17.29176,17.05897,16.92672,STAR,-0.0001389605
1237648720149020993,161.817236230321,-1.0478006040848,21.13762,19.7688,19.19967,19.02085,18.82001,STAR,3.15679E-05
1237648720149021005,161.86217290061,-0.84732265107113,20.39138,18.48248,17.72682,17.42933,17.21411,STAR,0.0001949599
1237648720149086217,161.881550127466,-0.919919301104188,17.5803,15.91818,15.3324,15.12888,15.04031,STAR,7.933867E-05
1237648720149086328,161.935475781852,-0.950524204852109,17.58302,16.1223,15.61429,15.4367,15.37343,STAR,9.736203E-05
1237648720149086372,161.876155146449,-0.864899553133624,22.28185,19.76396,18.68601,18.20084,17.95107,STAR,0.000606076
1237648720149086386,161.908407263989,-0.951983469682661,19.67765,18.82256,18.53454,18.42065,18.35114,STAR,0.0001356867
1237648720149086401,161.938393458109,-0.982452503424548,20.30526,18.72232,18.12679,17.88598,17.77689,STAR,0.0001024757
1237648720149086404,161.940211961823,-0.942758183189321,19.99882,18.50524,17.92062,17.71508,17.60893,STAR,-0.0001059289
1237648720149086414,161.964114540219,-0.984307672632579,19.85982,18.80388,18.50522,18.37777,18.35412,STAR,0.0004919918
1237648720149086436,162.015216393701,-0.955262196668253,20.4431,19.32202,18.81015,18.61086,18.47468,STAR,0.0001936514
1237648720149086447,161.879559784811,-0.858080861873314,22.83162,20.72836,19.29126,18.21937,17.61978,STAR,0.0002738954
1237648720149086465,161.965791774883,-0.972860590253417,21.53457,20.17697,19.45056,19.15108,19.03972,STAR,0.0004171661
1237648720149086516,161.906965061524,-0.976263793123085,22.06165,20.96097,20.75974,20.70008,20.36215,STAR,0.0007571358
1237648720149086543,161.958282776464,-0.901497839411098,20.56641,20.41429,20.69984,20.86921,20.44026,STAR,1.419044E-05
1237648720149151773,162.047298028103,-0.840633793220611,17.07819,15.49603,14.84319,14.54306,14.38931,STAR,0.0005434994
1237648720149151860,162.081346538473,-0.941748912922624,19.43337,18.54425,18.21197,18.07626,17.99902,STAR,0.0005863355
1237648720149151862,162.098583971208,-0.914676301123324,18.30903,17.08338,16.65224,16.48205,16.39475,STAR,0.0001178469
1237648720149151888,162.161326712985,-1.04170596594895,16.67229,15.52946,15.16349,15.04075,15.00277,STAR,5.172362E-05
1237648720149151889,162.158929922656,-1.04072842396403,22.78518,20.97211,21.64117,21.51832,21.13927,STAR,0.0001460726
1237648720149151925,162.059387898334,-0.953636658500339,21.42724,18.85828,17.65956,17.14828,16.83743,STAR,0.001288085
1237648720149151968,162.165553691097,-0.895685237995163,19.72164,18.29493,17.72488,17.53098,17.42249,STAR,0.0001769594
1237648720149217362,162.177630999344,-1.00711747607598,18.04392,16.98619,16.67233,16.54937,16.49476,STAR,0.0002644813
1237648720149217369,162.199739985484,-1.01466106953467,18.85257,17.86745,17.55789,17.43459,17.38357,STAR,-5.867006E-07
1237648720149217394,162.224811282596,-0.987748766912312,16.86535,15.81168,15.47238,15.32898,15.27367,STAR,0.0002749185
1237648720149217396,162.246565533883,-0.918542011081873,17.71105,16.34725,15.83003,15.60209,15.47698,STAR,-0.0004562202
1237648720149217413,162.299566064432,-0.973755975939083,19.77765,18.44253,17.84187,17.5696,17.4738,STAR,0.0003970056
1237648720149217521,162.208480638869,-0.85172201620317,21.00899,19.67217,19.0984,18.86295,18.72627,STAR,5.093335E-05
1237648720149217558,162.268333767788,-0.888507430310693,19.88622,18.53913,18.0215,17.8392,17.76441,STAR,0.0002656819
1237648720149282913,162.333718179587,-1.00123682508989,18.45831,17.09308,16.55146,16.36101,16.27274,STAR,0.0003886497
1237648720149282917,162.345199746074,-0.846905434888743,19.45426,17.49314,16.74405,16.50129,16.34002,STAR,0.000164115
1237648720149282950,162.410052514389,-0.974669972359619,17.57672,16.30313,15.82177,15.6353,15.5685,STAR,0.0003267333
1237648720149283038,162.396547568584,-1.04738503995126,19.87759,18.6192,18.08425,17.84073,17.73868,STAR,0.0005925479
1237648720149283061,162.448900865351,-0.89398964135264,19.74455,18.17755,17.61186,17.40648,17.28367,STAR,0.0002699542
1237648720149283169,162.423681767983,-0.878457919237504,21.76738,20.54559,19.98929,19.79883,19.70749,STAR,0.0004524683
1237648720149283201,162.466095146276,-0.969669003378636,21.3233,20.32232,19.8777,19.69803,19.80498,STAR,-0.000138139
1237648720149348376,162.492428699385,-1.03751166897491,19.16261,17.45277,16.81324,16.56124,16.44654,STAR,7.817891E-05
1237648720149348493,162.588827954316,-0.872012929791216,17.37496,16.06552,15.63478,15.48339,15.42321,STAR,5.264092E-05
1237648720149348522,162.598510059479,-0.990873937178087,18.02848,16.65369,16.06824,15.82721,15.70943,STAR,-3.757326E-05
1237648720149348536,162.611023849051,-0.890844708665695,17.33813,15.96866,15.49672,15.33282,15.27834,STAR,-4.708583E-05
1237648720149348556,162.500869373953,-0.898015212992066,20.50096,19.43661,19.02195,18.85231,18.73734,STAR,0.0008750023
1237648720149348592,162.559767282484,-1.04015445767066,20.02535,18.5585,18.01151,17.75368,17.6951,STAR,-0.0001704535
1237648720149348623,162.600071333111,-0.966913163761851,20.67623,19.66847,19.18506,18.98314,18.87288,STAR,-0.000355967
1237648705129414741,218.729172109061,0.458112049320336,16.97457,15.7859,15.32505,15.16091,15.08877,STAR,-5.700218E-06
1237648705129545834,219.083276955011,0.576226173290968,18.70255,17.71797,17.34371,17.17482,17.1185,STAR,2.465603E-05
1237648705129677336,219.389712664687,0.559618682596742,20.99371,20.50797,20.62612,20.64237,20.9257,STAR,-3.879502E-05
1237648705129807917,219.561766324215,0.547663882042828,19.06822,17.80601,17.33803,17.16516,17.09147,STAR,-2.661196E-05
1237648705129807921,219.582247044156,0.595887056843413,17.89559,16.71264,16.2921,16.1399,16.07841,STAR,7.054803E-05
1237648705129807925,219.588635191034,0.510878933498699,19.14528,18.19967,17.89295,17.78337,17.73488,STAR,-0.0002764822
1237648705129808056,219.661166357578,0.569298323362805,19.47595,18.6116,18.52926,18.76056,18.28581,STAR,-0.0003850405
1237648705129808995,219.588743439334,0.610685513084237,25.06867,23.6932,22.45399,19.93896,18.24219,STAR,2.841472E-06
1237648705130005757,220.067498014183,0.444121230440616,24.51049,24.85361,22.95666,20.65664,18.74464,STAR,-7.585606E-06
1237648705130070045,220.177629313375,0.606597158255356,18.73475,17.79811,17.46425,17.34566,17.29465,STAR,0.0002552782
1237648705130135699,220.309216419967,0.617327872557682,20.05621,19.86002,20.11008,20.3485,20.66483,STAR,-8.059421E-05
1237648705130135706,220.310934093691,0.612220914986624,20.16323,19.31076,18.94015,18.82523,18.70923,STAR,0.0001935107
1237648705130201518,220.575399821114,0.54832113881327,19.78905,18.6773,18.56101,18.55276,18.5842,STAR,-0.0007222627
1237648705130266634,220.599269134954,0.618942040233027,18.37159,16.28451,15.44592,15.16673,15.01227,STAR,-7.05005E-05
1237648705130266707,220.683188858226,0.598384717928357,19.28787,17.52747,16.75908,16.41961,16.23461,STAR,-4.105244E-06
1237648705130266710,220.684122787949,0.454116001031524,18.44022,18.02603,17.97474,18.0135,18.12117,STAR,-5.155811E-05
1237648705130266723,220.711731226385,0.461338752649978,19.26163,17.71671,17.12826,16.89513,16.79474,STAR,-0.0002333123
1237648705130266734,220.724330599904,0.50223038619109,18.72794,17.20167,16.65129,16.43697,16.32,STAR,-0.0001336884
1237648705130266856,220.695205770845,0.631540768069868,20.51347,19.57904,19.19712,19.074,18.97927,STAR,0.0001141995
1237648705130266901,220.738249112989,0.593992433375184,19.60062,18.05974,17.47395,17.25679,17.13987,STAR,-3.247807E-05
1237648705130332177,220.77658931875,0.561814348330712,19.24336,17.86197,17.30386,17.06635,16.94732,STAR,-0.000180286
1237648705130332194,220.8054142611,0.58928524638945,19.57003,17.3458,16.40484,16.05693,15.8713,STAR,-0.0001509696
1237648705130332206,220.810203916251,0.632124421886805,19.49442,17.99958,17.41921,17.21484,17.10793,STAR,-0.0001348679
1237648705130332317,220.770265595073,0.621097088096095,20.99353,19.60516,18.91673,18.6688,18.51662,STAR,-0.0001186582
1237648705130332351,220.829039939774,0.584292673824638,20.87237,17.83963,16.69382,16.21042,15.9441,STAR,6.576229E-05
1237648705130332575,220.867764433352,0.54318946817687,24.30445,21.82172,21.49081,21.3614,21.26969,STAR,-0.0002718618
1237648705130397720,220.919525702691,0.513809061084461,19.03802,17.42171,16.71644,16.41698,16.23746,STAR,7.802809E-05
1237648705130397786,221.012714112854,0.463478570659879,18.75202,17.90223,17.58861,17.45896,17.41188,STAR,-0.0005221197
1237648705130397838,220.893308568623,0.526343005191608,22.25768,20.12732,18.7994,18.2681,17.96658,STAR,0.0002257154
1237648705130397979,221.011337617603,0.538007925650815,19.43955,18.52889,18.24026,18.13412,18.05673,STAR,-0.0002477983
1237648705130463256,221.041738279011,0.564546475002944,18.7746,17.64604,17.22892,17.07624,17.01672,STAR,4.983913E-05
1237648705130463258,221.064125646689,0.58761841506162,17.98792,16.4793,15.89139,15.68964,15.57897,STAR,-9.231E-05
1237648705130463306,221.132736887463,0.436973652243933,18.21947,16.94176,16.4855,16.34868,16.28067,STAR,9.979076E-05
1237648705130463329,221.152856399995,0.451438121973628,18.72254,17.38212,16.82234,16.65747,16.55055,STAR,-9.995691E-06
1237648705130463331,221.163280194143,0.483958451876976,17.88442,16.96119,16.64287,16.53269,16.48384,STAR,3.191721E-05
1237648705130463502,221.14677191825,0.632862435135425,19.87832,18.90276,18.44754,18.25009,18.16073,STAR,0.0001772177
1237648705130463655,221.044990561389,0.558147435571801,22.35507,20.72739,20.14256,19.91506,19.69557,STAR,0.0002521891
1237648705130463672,221.084425365008,0.476003052277732,21.68786,20.53541,19.99855,19.79219,19.66144,STAR,0.0001362543
1237648705130464054,221.125463354961,0.459887572241122,22.98939,22.06321,21.9285,21.77251,21.95567,STAR,0.0007696846
1237648705130528804,221.227229347404,0.451146307741802,18.60544,17.67091,17.41983,17.32616,17.2992,STAR,-0.0005040855
1237648705130528822,221.257258140161,0.476426183032848,17.59142,16.66143,16.42614,16.34742,16.32363,STAR,-0.0007436435
1237648705130528853,221.288926851898,0.438827188511042,24.63467,22.38875,21.07697,19.83471,19.65656,STAR,-0.0002075905
1237648705130528978,221.234133283396,0.468632891536112,20.19884,18.74146,18.19006,18.00433,17.91233,STAR,-0.0001378422
1237648705130529052,221.267858202689,0.436562845620898,19.51547,18.58734,18.33786,18.23523,18.24343,STAR,0.0002554863
1237648705130529109,221.304860055717,0.608840607484641,20.22799,18.83977,18.27461,18.07048,17.98687,STAR,-0.0002934966
1237648705130594334,221.364993161492,0.454014691590994,17.52671,16.10266,15.5727,15.35048,15.24569,STAR,0.0008362237
1237648705130594400,221.441713486361,0.581083659130539,18.04508,16.81564,16.39389,16.24002,16.18995,STAR,0.000249663
1237648705130594428,221.476357466391,0.509326622459363,23.13096,21.21763,21.00657,21.72059,21.21674,STAR,9.683036E-05
1237648705130594497,221.403792699157,0.605206416722952,21.40686,19.07382,17.70251,17.0299,16.6495,STAR,1.836783E-05
1237648705130594507,221.418698657197,0.564108157438943,20.59473,19.69724,19.27857,19.14067,19.01828,STAR,-0.0002927083
1237648705130594554,221.469047382775,0.515820033585116,22.68613,20.01386,18.61688,17.72951,17.21855,STAR,-0.0002165967
1237648705130594568,221.480761940082,0.435793586998244,20.95612,19.35586,18.7566,18.51387,18.34798,STAR,0.0001876088
1237648705130594726,221.466363277281,0.463006199807214,21.1712,20.16877,19.91808,19.77592,19.69388,STAR,0.0003346901
1237648705130659862,221.498400646813,0.597512280827266,17.43719,16.50009,16.13932,16.01473,15.95873,STAR,0.0001665822
1237648705130659937,221.533853153233,0.623223399445443,16.26559,15.31763,15.03526,14.92372,14.86764,STAR,0.0003979163
1237648705130659988,221.562540520736,0.580158773374503,17.14242,15.63551,15.02396,14.78998,14.65014,STAR,-0.000196452
1237648705130660006,221.595774425864,0.528211210853644,18.18575,16.91729,16.98115,17.01807,17.02806,STAR,-0.0003819694
1237648705130660009,221.59585692277,0.480183883551787,19.23104,18.20884,17.89136,17.78259,17.75736,STAR,0.0002490855
1237648705130660082,221.517349669398,0.501690542525891,19.33756,17.0609,16.05876,15.67662,15.44594,STAR,2.568878E-05
1237648705130725414,221.685802578911,0.541573250716559,18.76614,17.47334,16.93288,16.72206,16.60205,STAR,-9.468137E-05
1237648705130725422,221.693066333904,0.430141181852948,18.2921,17.17186,17.38653,17.5653,17.6834,STAR,-0.0001771573
1237648705130725430,221.706131391003,0.528685832829239,19.37555,18.27386,17.7944,17.60329,17.50417,STAR,-0.0002116581
1237648705130725456,221.738193790353,0.475333980782846,19.29643,18.30095,17.97338,17.86088,17.78991,STAR,-0.0003099385
1237648705130725465,221.757615823808,0.621696381154197,19.48781,18.34975,18.32759,18.39081,18.48263,STAR,0.0007792063
1237648705130725561,221.693673005686,0.591969211271339,24.75135,22.41743,20.99622,19.55758,18.8948,STAR,-0.000164543
1237648705130725587,221.718017656019,0.483321615312085,20.91187,20.07803,19.92693,19.87861,19.78762,STAR,-0.0002557428
1237648705130725621,221.756741862074,0.465475066274412,19.80522,18.95101,18.68142,18.60427,18.54312,STAR,-0.0004727225
1237648705130725918,221.659844663601,0.578577538814077,22.69292,22.04992,21.99882,21.78445,21.69293,STAR,-4.45633E-06
1237648705130790936,221.80846101287,0.466891400235215,16.8609,15.65459,15.84795,16.01778,16.09447,STAR,-5.198865E-05
1237648705130790984,221.864273012622,0.603230620470549,17.58932,16.63618,16.34774,16.26472,16.23644,STAR,0.0001230528
1237648705130790988,221.867773767863,0.627794047272071,17.87543,16.84058,16.58549,16.52185,16.52229,STAR,9.774827E-06
